3666	R3	3665
8435	R38	2847
3358	R34	90
541	R95	4288
1694	R15	14189
8768	R96	12569
97	R130	3904
1575	R23	57
9305	R6	4948
3868	R232	160
4962	R130	10687
1039	R8	5181
6272	R8	1772
613	R30	2530
382	R15	14130
6439	R86	6282
2994	R20	5640
5188	R19	1126
612	R103	4913
3387	R215	4285
7235	R210	3202
9223	R120	791
4198	R19	10989
192	R105	12081
13336	R133	32
10376	R101	1493
6803	R20	917
4438	R13	1080
324	R118	774
7688	R66	7313
3274	R84	2362
11460	R15	5503
235	R15	13463
7274	R34	90
1951	R19	4220
474	R69	1410
2974	R85	434
11034	R45	5783
1693	R86	5694
9673	R52	368
7221	R26	1960
3726	R75	125
4268	R66	637
447	R101	11095
2481	R47	2311
1177	R89	5590
7214	R28	32
1014	R37	3049
6609	R17	862
10257	R8	4047
8181	R43	141
7665	R19	1121
5491	R27	3797
1352	R43	141
1848	R158	10209
7109	R5	11
1019	R89	8226
5774	R25	62
7818	R66	226
10932	R101	1331
6005	R19	2935
4428	R8	4239
3138	R193	32
928	R32	6084
13274	R1	12038
985	R42	4359
1124	R15	7644
5349	R219	90
2972	R230	8736
7390	R38	6043
5467	R71	9173
2002	R38	1605
4953	R19	5943
2264	R31	1211
1855	R19	2003
10315	R25	62
7891	R75	139
5623	R8	523
13012	R56	13012
3128	R48	637
12434	R120	791
9786	R38	5424
506	R92	2029
7682	R19	838
10815	R45	2330
2758	R30	931
9630	R128	90
4604	R31	3823
10008	R20	7777
3345	R14	160
6061	R185	32
11587	R124	2846
6356	R25	62
3016	R76	11159
771	R180	1057
1387	R38	5772
10633	R111	7683
3183	R101	8681
6058	R19	1857
3978	R130	8613
3376	R38	3721
1070	R3	6813
1271	R92	12223
7536	R22	12815
8145	R38	4808
7932	R25	62
7906	R20	10903
2704	R101	1467
8868	R19	112
7913	R132	11465
4919	R40	5999
386	R19	10896
32	R15	4071
5551	R14	3331
4827	R6	391
6516	R21	350
13109	R43	141
1384	R19	2820
5875	R164	5091
9508	R28	32
8326	R93	5066
1772	R8	1666
3259	R34	90
11700	R6	9800
3747	R10	2465
10821	R66	1633
3057	R38	5803
1486	R26	64
7241	R47	8331
11217	R17	9928
13060	R194	12701
9388	R19	1827
5428	R22	1894
5122	R65	2769
8570	R22	2408
4259	R8	9906
9007	R19	460
4605	R134	138
4919	R170	1156
10560	R75	6658
3645	R19	1137
4449	R17	2424
3444	R3	3982
10668	R76	4208
4037	R26	990
13458	R205	1164
8180	R28	382
7066	R123	2016
9	R130	7243
12075	R154	1874
1127	R47	6433
5119	R27	8423
622	R69	1913
3577	R19	2820
8143	R8	9856
6337	R84	9149
11556	R13	607
4772	R106	1058
1308	R17	2123
1996	R34	90
3773	R230	7261
8208	R76	6931
8117	R112	10049
8863	R19	6344
5120	R17	818
5753	R184	12565
9516	R163	1412
2027	R19	467
3569	R86	268
5182	R47	2571
1398	R3	3982
10172	R14	160
958	R28	32
1915	R11	23
9534	R58	1394
6006	R13	27
5845	R86	3080
1250	R47	527
5300	R85	434
1252	R6	10491
536	R7	6061
312	R6	1261
10292	R8	8014
2624	R136	1917
3927	R36	1514
3073	R17	215
12038	R232	1946
8515	R32	12110
9169	R27	675
5735	R8	3748
2302	R45	564
2655	R97	1607
6006	R31	4
12020	R37	4331
3326	R170	8397
10299	R154	2620
2695	R31	163
4124	R8	5320
4566	R38	4069
7737	R17	7081
2614	R3	1147
9722	R8	3341
2792	R15	8772
2078	R3	4076
2487	R66	2607
843	R14	160
570	R42	8063
9020	R85	434
5291	R31	174
1109	R12	3431
1121	R7	9479
1143	R109	670
859	R43	141
5945	R28	32
12770	R88	1163
211	R57	4203
6829	R40	10161
181	R69	632
865	R13	293
4297	R134	985
2649	R13	119
3023	R8	1912
5352	R119	5910
274	R152	181
1121	R7	5031
7390	R38	9618
8685	R3	3204
3989	R171	302
604	R19	4746
2676	R26	4864
361	R6	7384
4645	R75	4500
1566	R89	4683
8299	R13	2091
5362	R32	3762
2820	R7	4192
11780	R22	1174
10072	R124	5655
7812	R56	7812
1619	R3	6524
1339	R12	670
3860	R38	1238
865	R13	474
8980	R11	23
5950	R6	1608
11207	R71	8101
2475	R26	1936
11204	R194	13985
4512	R27	248
2396	R29	834
3647	R195	2550
2563	R6	678
2454	R6	7664
5870	R102	4982
6887	R8	3748
2818	R7	4270
1018	R30	371
9712	R85	434
6177	R128	90
3669	R134	1271
11381	R43	141
640	R122	2423
12900	R136	4587
2539	R8	1620
1566	R89	5048
6537	R77	8512
124	R42	436
12258	R95	7766
4934	R43	141
2166	R48	32
4382	R14	29
7706	R19	4220
327	R7	9151
613	R230	11013
3487	R38	228
1624	R64	471
84	R2	2150
6222	R11	23
5923	R31	4
7183	R115	6114
1323	R89	4891
557	R196	4688
10500	R17	862
5248	R6	9151
1859	R25	62
9838	R54	4896
1062	R7	5772
8396	R116	10244
2889	R61	9496
3183	R22	8765
4972	R154	6220
4301	R130	13502
12464	R154	1437
9978	R28	32
1557	R38	2920
179	R7	1774
1557	R158	5971
5329	R28	274
2828	R8	4493
176	R8	2368
8505	R79	8198
4526	R21	7054
5869	R162	3746
2269	R77	3295
10385	R17	6198
4594	R141	10718
5550	R14	2646
2551	R17	7117
5295	R212	4563
5387	R3	5222
10887	R100	4849
526	R29	4682
1787	R39	10015
2036	R7	5651
8211	R26	4038
1566	R89	5033
7789	R19	545
7431	R13	2410
3237	R19	6819
1921	R47	7334
3082	R68	4029
7779	R19	9546
3444	R66	11449
19	R92	4514
1042	R57	3439
937	R130	4226
2388	R15	10974
740	R37	1835
2036	R10	8066
9196	R17	2006
8876	R80	344
4075	R143	9781
776	R7	7258
13204	R216	6430
4139	R5	399
3237	R25	62
6708	R166	90
7045	R51	1946
11427	R41	1245
7039	R31	4
3902	R85	434
1928	R15	12052
495	R13	1163
1756	R42	1451
985	R9	726
1177	R112	14044
1707	R86	5022
8943	R76	2366
4693	R43	141
1912	R8	3690
12536	R10	6209
1177	R89	9463
139	R42	1308
724	R85	1665
5566	R208	90
19	R92	6574
13977	R43	384
8460	R48	1124
1161	R222	12931
10082	R120	791
236	R37	8576
1014	R37	13432
10320	R15	4812
11015	R82	2456
2125	R13	1340
3765	R94	10564
5062	R21	3704
8094	R66	954
1658	R31	1130
1821	R21	4294
1827	R7	5532
5613	R17	215
6086	R188	7940
4556	R58	7285
1923	R8	9906
7891	R75	1240
2296	R30	3228
2556	R42	2366
4011	R101	6854
1444	R17	3482
4324	R8	2742
4035	R219	90
2177	R14	10203
3977	R68	4392
3593	R48	1124
1624	R35	773
4373	R25	62
5752	R77	2934
6867	R6	8068
6654	R17	862
4078	R6	3238
1166	R6	6951
6736	R13	2739
11	R130	8828
4297	R97	1907
6356	R19	10765
9685	R4	9
1202	R3	2322
1513	R47	2263
5936	R13	32
4798	R13	202
6128	R200	2883
4066	R3	6355
6903	R21	4285
6972	R134	211
2814	R80	344
1434	R8	267
344	R125	9497
4240	R8	4943
5036	R17	393
8521	R6	2120
2355	R8	3424
8021	R13	32
14190	R59	1971
308	R94	13602
268	R19	1121
1094	R30	9587
7878	R38	3556
2321	R157	1340
1469	R47	715
11444	R150	32
6072	R20	614
3468	R38	5864
3570	R41	985
5196	R27	10076
8594	R66	5496
5993	R90	1885
9850	R38	6400
4198	R6	6087
12611	R60	90
1551	R15	9166
236	R44	10094
11408	R181	789
1550	R64	4983
12027	R5	11
1089	R154	1437
626	R65	91
5777	R30	929
7012	R31	10749
4104	R38	7349
9730	R17	2123
8459	R3	661
335	R17	862
2735	R61	12393
399	R130	5489
4638	R20	5203
3536	R24	11696
144	R162	5424
548	R82	1771
1910	R21	3847
10217	R21	6970
330	R78	637
106	R8	3057
11720	R8	1997
820	R8	3739
8732	R20	7779
3465	R65	2641
12099	R24	7982
2206	R6	5410
12282	R66	8677
950	R20	8441
233	R27	376
1679	R26	990
1855	R66	592
3582	R153	4214
6203	R43	141
11503	R6	2382
2062	R8	267
11516	R66	7132
3389	R19	313
3673	R13	1405
5664	R6	4387
6208	R17	871
4103	R19	2149
264	R20	5169
10632	R17	862
4788	R25	62
13462	R56	13462
4884	R38	204
1486	R31	136
5994	R166	90
4425	R13	68
75	R152	1163
4061	R19	559
10121	R26	64
6040	R5	9
212	R9	968
3739	R38	1179
7270	R48	32
164	R49	10539
6330	R25	62
7414	R14	160
316	R8	2246
145	R6	6968
3096	R117	1929
4837	R30	3826
4065	R8	176
9821	R19	2636
6192	R66	592
1124	R15	13717
5222	R3	492
6161	R107	2906
3815	R17	862
7942	R22	6092
448	R136	4716
3439	R75	1376
7424	R4	9
1580	R26	342
11817	R6	188
1912	R8	6353
3002	R30	10314
4742	R17	2044
139	R92	6197
3643	R15	11215
10967	R1	429
864	R17	4087
10888	R76	11819
3168	R13	2600
7160	R20	5118
8970	R23	4136
865	R26	1936
9135	R64	4170
4729	R31	4
3468	R25	62
12816	R216	9917
7557	R19	1121
138	R42	11838
119	R15	11158
4793	R17	871
2020	R76	13222
2151	R75	19
1266	R6	10557
2368	R17	215
10891	R13	32
982	R7	1301
834	R72	623
4346	R183	4725
11	R130	6612
7197	R17	60
1974	R7	11546
8218	R79	3515
2871	R45	7095
3798	R107	657
10950	R6	1888
233	R27	1366
11876	R8	106
3989	R157	158
3795	R8	2921
7148	R26	64
11775	R205	1164
11272	R101	2371
10232	R106	592
5517	R20	3473
7569	R14	160
1124	R15	10320
251	R17	862
9453	R25	62
11597	R4	11
1314	R2	1599
5309	R17	1383
7322	R152	382
10140	R45	10522
1129	R13	1163
5790	R24	12189
7656	R8	2618
2250	R2	7758
43	R18	9825
11390	R49	5453
2739	R69	1537
3011	R66	1327
7813	R3	2560
4656	R8	1193
2736	R188	4054
5242	R30	693
10680	R17	967
1268	R13	202
2732	R58	95
4737	R137	12171
11699	R58	2841
9113	R120	791
371	R7	4940
8096	R26	5652
6896	R44	7956
6003	R61	5569
2694	R6	6054
11690	R20	11344
6286	R29	1405
4995	R17	871
32	R87	14191
434	R161	2388
9489	R50	11201
9115	R19	2153
1862	R38	3558
9938	R22	1138
7049	R20	917
2943	R43	384
12645	R23	8322
3396	R117	1321
4169	R6	5936
7415	R168	4445
236	R63	1957
6973	R48	32
3204	R8	4656
3233	R13	4468
1321	R130	272
364	R107	3823
13066	R198	5334
1056	R169	771
2153	R7	109
2779	R6	3589
112	R7	9832
4648	R14	4336
354	R20	59
8820	R58	9953
1130	R2	7384
3598	R31	3001
5831	R20	6892
1710	R8	2147
12092	R6	1175
4499	R106	592
32	R15	1460
1691	R8	6283
3179	R10	10526
8377	R26	1098
3857	R19	1596
1786	R23	209
1777	R8	1450
6593	R40	6024
4641	R42	1294
4031	R148	1449
4854	R17	2123
3396	R169	1514
1252	R38	7371
7552	R97	3566
1629	R60	90
10014	R108	90
4	R2	4542
3969	R147	382
1374	R20	959
7182	R153	3332
5543	R191	8908
12450	R6	2634
2992	R17	1002
4161	R38	4578
4633	R216	9651
9981	R19	2848
2665	R22	4294
166	R8	5188
9013	R31	6346
274	R15	8321
7521	R136	9058
7307	R8	881
11833	R17	1383
1917	R21	2236
3330	R71	11166
908	R7	7413
3330	R71	7585
1322	R13	1304
593	R22	10030
236	R63	1711
409	R8	4861
14172	R70	1928
5601	R26	2948
3295	R3	820
7630	R13	32
9956	R4	117
3690	R82	1771
2769	R29	190
5256	R1	5628
9671	R126	3801
6574	R160	6423
399	R130	10856
2769	R29	449
9409	R101	11537
9923	R146	9923
7913	R132	5788
3466	R234	90
3203	R27	346
7352	R3	8719
8431	R40	11057
863	R47	1787
1418	R65	329
7952	R21	3729
4397	R19	7570
10926	R13	75
10814	R21	5739
4028	R8	8345
5893	R13	1046
4766	R14	9698
8338	R6	7526
8095	R8	6353
2793	R6	7758
5108	R154	1437
4103	R6	6966
87	R32	469
7148	R13	32
166	R19	457
5724	R28	32
4267	R12	8617
3581	R47	6488
8486	R17	818
7138	R108	90
8881	R17	862
7057	R8	3778
1836	R13	7150
1532	R48	32
2820	R7	9329
9	R130	10333
4793	R8	6997
2100	R7	4196
5998	R38	3185
11203	R17	862
4295	R38	7458
2518	R89	6786
10865	R106	866
2002	R19	77
1102	R67	5588
9365	R19	631
4945	R6	1315
1515	R117	771
8170	R133	32
434	R161	3885
7326	R47	6256
1171	R27	6105
2616	R197	960
1212	R8	5343
4066	R3	5985
107	R85	434
6632	R101	9547
6185	R7	1238
2351	R47	2232
6194	R30	3826
2879	R148	9623
557	R19	3661
8913	R13	202
1691	R3	7922
1280	R206	90
7665	R43	141
5780	R128	90
11454	R20	7127
10449	R31	2512
4684	R45	4028
2655	R141	4630
9836	R37	9443
3218	R11	23
9114	R17	862
1357	R8	4388
12151	R107	844
2120	R97	28
4404	R104	910
7256	R8	5828
9395	R59	4261
7667	R33	90
5998	R17	818
3030	R159	3169
1786	R0	4494
10044	R26	1881
8872	R85	434
5353	R8	3073
4433	R6	4826
2578	R68	2534
796	R32	9011
2529	R30	196
330	R78	287
3918	R3	6789
13630	R25	62
1880	R13	1163
2792	R62	32
3539	R31	10749
287	R221	5397
112	R47	4227
8354	R110	494
702	R5	117
2965	R9	2912
1121	R10	9617
9129	R40	2130
12084	R159	13207
1642	R32	5325
1879	R13	2091
381	R13	2394
11272	R101	7940
8088	R10	1968
2534	R22	8789
4397	R38	4730
10133	R38	575
2472	R108	90
7627	R17	2123
3160	R15	2900
11327	R116	4375
4	R2	88
3654	R31	1313
9275	R107	9387
8494	R1	2346
4078	R38	2260
10732	R66	1327
598	R7	1047
4297	R6	10866
2131	R93	4461
1808	R7	8918
5417	R43	141
4108	R228	4108
7513	R46	8400
9128	R146	9128
5153	R16	32
1966	R14	160
3226	R63	7302
3408	R15	2503
355	R48	181
2231	R75	212
2497	R6	5462
566	R17	2185
2102	R101	975
2748	R21	1943
2115	R13	287
10208	R8	894
413	R6	8180
1062	R7	2377
3348	R27	4943
879	R71	3295
236	R63	5909
9012	R83	10254
786	R35	2840
2912	R75	210
6116	R13	816
12229	R38	2405
3466	R69	623
4016	R19	2628
7699	R32	3334
14192	R15	9376
32	R15	12580
1231	R71	2222
6116	R30	9062
658	R2	8193
518	R56	518
11589	R23	209
8938	R57	1546
7393	R20	2938
6890	R14	160
5658	R20	8815
430	R43	141
742	R32	9143
1807	R172	7192
4364	R26	990
7247	R66	1327
5473	R115	6114
7100	R39	1327
13170	R58	7897
9150	R27	4900
2717	R13	834
1372	R15	6055
3265	R31	3257
2100	R47	4792
9893	R25	62
8674	R13	1405
331	R73	1914
4114	R17	1002
7006	R5	9
3371	R8	81
1123	R159	14193
2196	R86	10402
5664	R38	4448
8974	R5	11
4784	R71	2557
927	R101	2370
352	R156	6317
1469	R47	1663
1963	R226	14168
4683	R22	8210
3424	R8	30
740	R37	11377
2145	R3	1009
3760	R56	3760
10264	R48	382
7318	R66	9316
8969	R31	4
11006	R23	57
6139	R22	3234
1348	R82	2528
73	R28	308
10431	R100	8250
7051	R8	12441
4080	R183	2298
9021	R56	9021
6989	R66	11017
4487	R14	5334
6151	R31	136
1210	R14	160
2705	R15	8337
1364	R32	5929
239	R11	23
6681	R48	478
6602	R13	945
2944	R8	5343
6260	R8	7562
1539	R116	5446
1937	R13	1046
2282	R152	181
32	R15	582
1256	R27	8453
5302	R18	8332
9610	R3	4537
9266	R179	236
992	R26	1881
2847	R34	90
11081	R19	460
10457	R21	5037
1195	R13	274
9597	R22	4053
2816	R3	1621
13146	R154	1437
5802	R13	92
11397	R101	2736
1821	R8	1147
3860	R38	7461
12818	R143	1234
7158	R43	141
11530	R6	4105
8933	R17	1730
1013	R38	805
13520	R127	2737
139	R75	3452
10736	R82	7142
2561	R24	10019
4073	R81	4073
340	R101	2736
3962	R6	2969
1743	R13	1340
2567	R20	9717
323	R3	1777
4762	R19	4151
3813	R75	7169
1021	R31	4
4467	R85	434
1775	R19	8424
3073	R8	2601
8170	R56	8170
5649	R66	1562
2598	R48	32
6828	R29	190
2519	R101	8830
9515	R6	3969
982	R7	1312
2724	R13	32
6733	R25	62
11680	R61	7766
2279	R71	66
11856	R27	8388
10982	R17	967
9208	R137	9633
3810	R39	5619
9571	R20	1631
8205	R141	1607
1836	R13	331
1989	R82	7142
399	R130	7963
4566	R19	3250
7399	R17	967
4696	R38	6620
5492	R116	3645
9521	R61	224
2038	R162	6604
5835	R31	568
6256	R19	1661
942	R6	188
9507	R20	10429
8030	R41	1300
4426	R7	2830
9829	R21	2019
2477	R38	11314
2571	R6	2011
6612	R5	399
281	R6	7933
7979	R15	6778
13387	R25	62
7495	R157	32
6039	R170	8901
4195	R6	5145
2180	R20	12223
999	R47	3696
3930	R82	9081
2840	R118	774
4314	R9	1987
3662	R19	2369
7940	R43	141
3201	R7	9143
3986	R6	440
3898	R218	945
6732	R28	382
12633	R58	95
2002	R123	6705
11575	R8	4825
6001	R45	289
148	R13	32
13774	R24	6915
1321	R130	2295
8263	R8	132
236	R63	8570
399	R130	10564
879	R71	5613
5014	R43	141
5263	R19	2351
4653	R231	2034
3025	R6	3688
5613	R19	838
3139	R124	873
9630	R22	8532
483	R7	1079
7775	R22	8661
3888	R8	3871
2495	R31	84
412	R85	434
2780	R122	7925
7857	R20	7426
3201	R7	4341
2016	R45	2522
1900	R30	327
211	R9	2679
396	R43	141
9220	R13	5001
5425	R3	1039
2241	R26	1881
7694	R136	6826
6043	R13	1163
8052	R24	1327
2340	R130	6366
14000	R48	449
2557	R41	628
3248	R2	458
6993	R15	12032
1109	R14	160
8824	R159	2981
10195	R213	90
7013	R14	4849
10166	R22	11596
7868	R85	434
1754	R29	1934
52	R17	2123
527	R17	432
117	R130	1688
5725	R38	4856
4793	R8	3483
2136	R25	62
4956	R14	160
1851	R19	4176
1806	R15	14124
13519	R83	4994
5364	R22	2449
5718	R228	5718
1752	R109	7883
11700	R48	382
3068	R20	792
6150	R94	9685
3208	R17	862
10297	R70	1164
968	R75	985
11973	R17	393
642	R24	592
4211	R115	10107
3624	R7	5838
9093	R164	10494
5737	R14	160
2321	R65	615
1621	R17	60
280	R6	5420
7416	R8	4450
12862	R19	1198
10691	R21	5162
9811	R37	855
7263	R17	967
3398	R17	862
2678	R6	2529
8176	R13	32
9937	R19	1857
2317	R32	8706
5371	R8	3505
724	R19	3230
642	R19	550
4338	R14	160
10276	R17	1415
1038	R24	5676
2267	R101	975
2026	R130	9466
8590	R19	6598
5024	R3	6662
11626	R31	1314
328	R171	302
1147	R226	1630
1270	R117	2026
8412	R6	5939
6799	R130	7259
1397	R31	136
6384	R6	22
3142	R19	3112
7979	R15	2388
12790	R17	871
6440	R50	9544
3652	R19	2116
1546	R92	11928
7753	R43	141
3381	R20	348
7415	R168	3104
2504	R8	4268
2434	R24	1214
1039	R6	1608
7068	R13	32
549	R45	745
1704	R26	2948
1940	R9	211
2024	R27	1475
8511	R8	7517
97	R180	561
5417	R45	1267
7461	R31	84
11457	R25	62
5012	R85	434
11673	R93	10520
11821	R43	384
10808	R6	992
6243	R18	2357
11933	R21	3448
211	R57	1845
1268	R26	342
8965	R3	3891
2809	R97	1602
1794	R2	9858
1121	R7	3782
417	R6	4357
8782	R20	4326
10090	R101	1493
985	R42	1187
3518	R38	5145
3864	R26	64
2415	R8	5114
12709	R88	13039
4569	R47	9170
5736	R19	4418
5170	R45	2788
7610	R17	5529
313	R10	1559
2193	R66	2388
2769	R29	274
601	R47	11700
9471	R17	862
7797	R3	5363
5949	R122	4393
900	R12	482
8957	R25	62
3068	R20	8084
3324	R71	1742
6665	R198	2272
6864	R27	670
7222	R14	4336
5593	R19	2100
928	R32	3893
8326	R93	472
3662	R45	2002
2346	R8	8465
386	R8	6996
3041	R77	11641
7665	R8	7632
12725	R71	7357
3607	R24	8745
9098	R26	1098
1823	R13	1302
3190	R19	261
2409	R13	1163
4281	R41	479
2260	R30	189
3356	R10	4329
9427	R85	434
2848	R47	3973
9992	R34	90
7415	R168	301
7662	R3	497
9874	R47	10500
9618	R13	382
11949	R31	136
6353	R8	8095
8752	R100	5334
292	R31	657
2231	R9	18
2874	R23	8821
1848	R158	10164
11057	R4	9
1126	R7	1564
3382	R97	678
8164	R6	5115
4249	R201	5403
3975	R31	1314
8121	R85	434
7813	R8	5114
706	R89	12019
7370	R17	871
13028	R7	481
1452	R1	4839
8893	R13	1046
2101	R28	1080
2908	R13	119
1075	R13	382
12826	R108	90
4035	R152	474
2693	R20	557
1080	R18	8810
6407	R47	9456
3884	R2	2460
281	R19	2960
4718	R15	9581
5732	R21	722
14194	R76	5948
8275	R19	4213
8929	R177	138
410	R3	1147
181	R15	9818
2567	R20	8981
9434	R3	9322
6617	R14	160
1893	R123	2788
3044	R14	160
289	R38	5050
876	R85	1665
2478	R13	92
944	R29	2795
510	R85	434
11035	R143	611
2427	R19	3747
4452	R30	3849
1837	R195	2550
1321	R130	7363
8413	R101	3231
9232	R51	160
7701	R28	637
5086	R70	208
2969	R30	1148
1981	R38	5115
1121	R10	6581
2780	R122	5293
8573	R58	1133
5093	R17	818
10959	R52	2815
4156	R3	12115
1566	R89	4617
1798	R17	862
5787	R170	7914
8469	R4	117
2086	R75	1245
6398	R38	6604
7536	R124	873
9631	R190	8629
9159	R81	9159
226	R122	6745
9127	R41	3154
793	R75	1245
1180	R164	2299
12525	R20	614
2606	R6	6345
9822	R146	9822
9416	R28	158
8468	R66	2055
10066	R34	90
7080	R72	2722
4129	R86	2025
1917	R145	400
1189	R20	5221
7425	R6	4084
985	R42	1969
635	R26	1098
615	R29	202
542	R79	7316
8711	R210	10580
11219	R128	90
9523	R31	3477
2410	R220	6386
1937	R13	1705
3386	R47	5274
9593	R3	8120
2636	R7	5311
3282	R64	472
2636	R7	2977
563	R14	160
2362	R38	1668
4295	R38	2642
496	R13	2091
3576	R8	988
2820	R7	3247
196	R7	1605
6011	R109	4601
636	R32	6390
11733	R108	2023
3214	R13	2600
612	R27	9771
6835	R19	1049
2187	R19	2610
11989	R70	4474
177	R8	8991
4688	R66	10301
10555	R167	1768
3057	R85	434
705	R148	7018
7222	R28	2410
10204	R19	4418
8318	R41	212
565	R3	5290
11312	R25	62
2830	R13	382
3649	R6	5941
1376	R75	726
7937	R14	160
720	R85	434
9	R130	6199
6978	R17	131
10340	R13	382
3259	R31	4
3838	R6	4132
8861	R31	3061
8463	R21	4539
2074	R3	7810
2466	R17	862
4270	R86	1642
2116	R7	1301
5292	R48	1124
7571	R24	12809
5966	R105	1854
906	R30	2167
1189	R20	5314
10139	R26	4038
1031	R75	1454
7344	R6	4773
514	R48	32
4234	R14	160
11737	R6	5246
4398	R85	434
11113	R6	4190
2842	R13	3485
13849	R20	5221
1845	R57	139
8070	R15	11993
1492	R17	2424
2104	R31	163
2344	R7	26
733	R22	3768
9861	R94	10870
2127	R6	9522
9462	R86	7410
3830	R63	8747
6232	R86	2316
1189	R20	7615
3070	R19	4620
8615	R3	7009
10046	R134	1271
895	R97	5398
3250	R7	10122
2227	R7	6160
3025	R66	2607
2669	R17	818
637	R15	1926
13141	R101	707
3282	R64	3501
3304	R226	8587
2642	R84	642
4195	R19	1965
32	R87	12433
11982	R1	4544
8425	R101	3231
3501	R64	5701
1827	R7	6836
8841	R15	6561
1127	R7	5200
703	R12	441
1250	R7	4572
2149	R47	1039
210	R75	2231
4702	R17	2044
8074	R212	4563
529	R20	156
6637	R48	7133
2057	R38	4802
2642	R26	1098
2163	R3	5187
7751	R8	809
7209	R102	8690
2562	R23	57
5860	R58	8335
1501	R10	5486
3734	R19	1148
14195	R111	9852
32	R87	10904
9430	R15	13666
6945	R86	1485
377	R7	8003
2152	R6	8175
7622	R66	1065
1348	R17	4504
1928	R15	11910
5117	R81	5117
6465	R17	862
441	R38	7687
1657	R8	30
1921	R47	7473
3460	R130	12883
8030	R82	1771
268	R8	11468
13044	R55	6704
10257	R38	8289
11197	R166	90
1565	R47	6700
371	R7	3983
3333	R8	6082
399	R130	3193
2881	R29	75
5124	R6	7901
11933	R21	11820
3356	R10	912
3700	R11	23
6820	R27	2319
3282	R35	2388
1271	R92	7779
210	R75	1376
2191	R47	1589
5231	R6	4941
138	R42	12340
307	R13	235
5349	R72	2722
12340	R41	212
2222	R60	90
1530	R8	2927
77	R7	5777
6613	R157	382
125	R75	3163
12391	R148	2034
22	R13	181
11662	R14	160
6450	R45	3056
410	R32	4604
117	R130	4999
9942	R38	5747
11892	R25	62
7065	R19	1921
13735	R5	9
200	R20	7777
6324	R13	202
382	R152	419
1900	R30	3826
52	R66	2033
1834	R75	4645
1616	R103	4290
3674	R144	12909
8377	R106	1457
4933	R8	6333
3003	R86	8760
9341	R48	32
4060	R19	1469
3566	R13	274
4304	R47	2197
772	R31	136
2085	R9	2385
2977	R26	1960
5116	R19	1060
11250	R3	2459
12991	R219	90
7013	R30	9096
6587	R8	4412
7536	R22	6587
2670	R30	1237
1177	R112	6476
779	R103	2659
212	R42	7754
4393	R19	2227
502	R7	4174
3453	R43	141
4246	R28	32
4795	R84	8371
12175	R47	6121
6728	R207	410
6016	R26	64
2845	R150	181
5460	R7	4578
333	R47	5984
4677	R19	2636
1148	R7	381
10352	R4	399
6783	R71	1348
1193	R8	5026
4351	R19	1368
4656	R3	1468
12524	R95	2940
1000	R8	3007
8436	R1	5504
1480	R154	2438
6903	R48	32
2905	R8	682
7152	R31	1314
8506	R13	32
11728	R83	592
8512	R48	1080
5118	R17	862
4282	R31	657
3697	R41	210
10517	R14	585
6219	R127	787
10941	R127	3408
1301	R12	1423
6604	R107	2461
6580	R7	197
3571	R47	3069
944	R29	6583
4640	R47	3347
5033	R22	5848
2701	R17	789
2086	R75	2556
3382	R14	5397
1823	R13	1682
8173	R121	6199
1376	R75	2712
13925	R66	6180
2539	R8	1591
3574	R13	1046
3939	R2	4333
963	R132	2204
1353	R43	141
1350	R13	119
935	R47	1847
7895	R13	1260
4648	R14	3701
1425	R109	3903
4461	R35	324
627	R29	382
2881	R29	1361
9500	R82	6851
2070	R27	3113
4277	R36	1514
1928	R72	299
7799	R17	432
5650	R75	210
410	R32	5654
6100	R47	8863
3770	R17	871
6444	R7	3059
6214	R13	1163
5864	R31	1211
4857	R12	10421
7912	R13	27
6773	R85	434
8665	R6	1542
3982	R3	3444
5794	R12	3127
8213	R17	14196
1252	R17	862
268	R32	428
3338	R34	90
77	R47	3142
9793	R17	2006
4869	R17	5641
8003	R84	9092
10000	R43	141
1550	R35	1562
10977	R24	11631
2927	R19	2017
3108	R19	3241
9206	R97	1075
1410	R157	2794
344	R29	158
1215	R134	139
1410	R157	816
3734	R123	8357
231	R38	676
1177	R89	8844
7677	R38	9290
6151	R155	647
6651	R13	449
6165	R8	5038
1271	R9	6171
8287	R6	5420
7899	R43	141
2716	R28	637
10329	R137	5750
3304	R21	7612
14197	R94	11914
2279	R71	390
9157	R216	4055
900	R13	1046
653	R6	5754
13987	R154	2438
11093	R120	791
997	R116	431
249	R118	774
3301	R17	862
61	R6	3002
8258	R41	597
4777	R17	243
9408	R32	2382
3936	R58	9253
6326	R31	658
10257	R17	393
4	R2	1097
2547	R26	64
5996	R31	2370
9367	R51	160
2125	R13	637
1177	R112	14114
847	R66	592
466	R2	5672
5280	R11	23
3692	R3	1085
4092	R14	160
3223	R8	5523
8704	R30	863
10017	R13	32
3097	R43	141
1799	R22	1961
1802	R47	4537
10814	R21	11129
880	R6	8096
3181	R89	13833
1546	R92	6090
5849	R153	798
3068	R20	4371
6819	R7	11200
11276	R101	4054
8762	R52	14198
4074	R143	2474
1925	R17	871
11286	R33	90
982	R7	893
4399	R13	287
9668	R19	3086
11079	R97	1643
6860	R38	2969
6244	R5	117
2244	R15	12635
5283	R19	1250
10115	R6	4125
6265	R13	2410
6183	R25	62
908	R47	4978
4201	R117	1057
8227	R82	2456
12020	R37	3474
7965	R66	12122
13732	R80	329
8873	R12	268
